epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,sparse/groups,sparse/regularized_groups,sparse/degenerate_groups_skipped,sparse/channels,sparse/norm_min,sparse/norm_mean,sparse/norm_median,sparse/norm_max,sparse/near_zero_fraction,sparse/regularizer_grad_nonzero,sparse/regularizer_grad_delta_l2,sparse/regularizer_new_nonfinite
1,3.50788,0.94178,0.65621,0.89616,0.96472,0.97079,0.98624,0.78532,0.71628,0.41009,0.87083,0.001,0.001,0.001,59,59,0,4864,0.419077,0.984131,0.973561,2.54942,0,1,0.0397833,0
