epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/dis_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/dis_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,gated/target_sparsity,gated/expected_sparsity,gated/sparsity_loss,gated/lambda1,gated/lambda2
1,36.8477,0.98305,0.63208,0.91668,22.5795,0.95724,0.95464,0.98186,0.72341,0.89624,0.59628,0.9113,0,0.0002,0.0002,0.0002,0.02,-0.02,0.02,0.00407143,0.00194226,-0.139998,0.139991
